Client,Received,Stream Tag,Cuid,Sch_Code,AnalyteCode,Result,AnaUnitCode,AnalyteStatus,LFL,LWL,ExpectedValue,UWL,UFL,Exported
AMIS0463,,,,,,,,,,,,,,
PM_PMR,7/3/2023 9:03,FIC2014_N,8906856,ICP_FICO_A,CU,3.152,%,QFL,3.51,3.553883495,3.63,3.553883495,3.76,7/3/2023 12:35
PM_PMR,7/3/2023 9:03,FIC2014_N,8906856,ICP_FICO_A,FE,4.072,%,QFL,4.35,4.434110032,4.58,4.434110032,4.81,7/3/2023 12:35
PM_PMR,7/3/2023 9:03,FIC2014_N,8906856,ICP_FICO_A,IR,1.556,%,QFL,1.72,1.73828479,1.77,1.73828479,1.82,7/3/2023 12:35
PM_PMR,7/3/2023 9:03,FIC2014_N,8906856,ICP_FICO_A,NI,9.145,%,QFL,9.94,10.08993528,10.35,10.08993528,10.76,7/3/2023 12:35
PM_PMR,7/3/2023 9:03,FIC2014_N,8906856,ICP_FICO_A,PD,12.97,%,QFL,14.31,14.45993528,14.72,14.45993528,15.13,7/3/2023 12:35
PM_PMR,7/3/2023 9:03,FIC2014_N,8906856,ICP_FICO_A,PT,25.6,%,QFL,28.41,28.75009709,29.34,28.75009709,30.27,7/3/2023 12:35
PM_PMR,7/3/2023 9:03,FIC2014_N,8906856,ICP_FICO_A,RH,2.739,%,QFL,3.04,3.065598706,3.11,3.065598706,3.17,7/3/2023 12:35
PM_PMR,7/3/2023 9:03,FIC2014_N,8906856,ICP_FICO_A,RU,3.425,%,QFL,3.82,3.863883495,3.94,3.863883495,4.07,7/3/2023 12:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,FE,4.513,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,NI,10.013,%,QWL,9.94,10.08993528,10.35,10.08993528,10.76,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,RU,3.791,%,QFL,3.82,3.863883495,3.94,3.863883495,4.07,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,FE,4.484,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,PT,28.793,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,CU,3.515,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,IR,1.732,%,QWL,1.72,1.73828479,1.77,1.73828479,1.82,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,PD,14.518,%,CPL,14.31,14.45993528,14.72,14.45993528,15.13,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,RH,3.068,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,AU,1.224,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914130,ICP_FICO_B,CO,0.144,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,IR,1.739,%,CPL,1.72,1.73828479,1.77,1.73828479,1.82,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,PT,28.674,%,QWL,28.41,28.75009709,29.34,28.75009709,30.27,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,AU,1.211,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,CU,3.506,%,QFL,3.51,3.553883495,3.63,3.553883495,3.76,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,NI,10.06,%,QWL,9.94,10.08993528,10.35,10.08993528,10.76,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,PD,14.534,%,CPL,14.31,14.45993528,14.72,14.45993528,15.13,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,RU,3.873,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,9/21/2023 7:35
PM_PMR,9/22/2023 8:16,FIC2014_N,8919205,ICP_FICO_B,AU,1.189,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,9/22/2023 13:50
PM_PMR,9/22/2023 8:16,FIC2014_N,8919205,ICP_FICO_B,CU,3.461,%,QFL,3.51,3.553883495,3.63,3.553883495,3.76,9/22/2023 13:50
PM_PMR,9/22/2023 8:16,FIC2014_N,8919205,ICP_FICO_B,RH,3.005,%,QFL,3.04,3.065598706,3.11,3.065598706,3.17,9/22/2023 13:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,FE,4.676,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,9/20/2023 16:50
PM_PMR,9/22/2023 8:16,FIC2014_N,8919197,ICP_FICO_A,AU,1.208,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,9/22/2023 13:50
PM_PMR,9/22/2023 8:16,FIC2014_N,8919197,ICP_FICO_A,CU,3.526,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,9/22/2023 13:50
PM_PMR,9/22/2023 8:16,FIC2014_N,8919197,ICP_FICO_A,FE,4.432,%,QWL,4.35,4.434110032,4.58,4.434110032,4.81,9/22/2023 13:50
PM_PMR,9/22/2023 8:16,FIC2014_N,8919197,ICP_FICO_A,RH,3.047,%,QWL,3.04,3.065598706,3.11,3.065598706,3.17,9/22/2023 13:50
PM_PMR,9/22/2023 8:16,FIC2014_N,8919205,ICP_FICO_B,IR,1.723,%,QWL,1.72,1.73828479,1.77,1.73828479,1.82,9/22/2023 13:50
PM_PMR,9/22/2023 8:16,FIC2014_N,8919205,ICP_FICO_B,PT,28.298,%,QFL,28.41,28.75009709,29.34,28.75009709,30.27,9/22/2023 13:50
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,CO,0.148,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,9/21/2023 7:35
PM_PMR,8/22/2023 13:55,FIC2014_N,8914122,ICP_FICO_A,RH,3.081,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,9/21/2023 7:35
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,RH,3.072,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,AU,1.219,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,CO,0.148,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,CU,3.497,%,QFL,3.51,3.553883495,3.63,3.553883495,3.76,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,IR,1.769,%,CPL,1.72,1.73828479,1.77,1.73828479,1.82,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,NI,10.118,%,CPL,9.94,10.08993528,10.35,10.08993528,10.76,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,AU,1.216,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,IR,1.745,%,CPL,1.72,1.73828479,1.77,1.73828479,1.82,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,FE,4.369,%,QWL,4.35,4.434110032,4.58,4.434110032,4.81,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,RH,3.066,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,RU,3.882,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,CU,3.514,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,PD,14.508,%,CPL,14.31,14.45993528,14.72,14.45993528,15.13,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,PD,14.533,%,CPL,14.31,14.45993528,14.72,14.45993528,15.13,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,PT,28.747,%,QWL,28.41,28.75009709,29.34,28.75009709,30.27,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917139,ICP_FICO_B,RU,3.91,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,NI,10.061,%,QWL,9.94,10.08993528,10.35,10.08993528,10.76,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,PT,28.799,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,9/20/2023 16:50
PM_PMR,9/8/2023 13:58,FIC2014_N,8917130,ICP_FICO_A,CO,0.142,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,9/20/2023 16:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,AU,1.208,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,CU,3.45,%,QFL,3.51,3.553883495,3.63,3.553883495,3.76,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,PT,28.551,%,QWL,28.41,28.75009709,29.34,28.75009709,30.27,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,CO,0.145,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,NI,9.917,%,QFL,9.94,10.08993528,10.35,10.08993528,10.76,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,IR,1.709,%,QFL,1.72,1.73828479,1.77,1.73828479,1.82,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,PD,14.27,%,QFL,14.31,14.45993528,14.72,14.45993528,15.13,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,RU,3.805,%,QFL,3.82,3.863883495,3.94,3.863883495,4.07,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,NI,10.101,%,CPL,9.94,10.08993528,10.35,10.08993528,10.76,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,FE,4.519,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,IR,1.759,%,CPL,1.72,1.73828479,1.77,1.73828479,1.82,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,PD,14.558,%,CPL,14.31,14.45993528,14.72,14.45993528,15.13,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,PT,29.376,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,RH,3.082,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,RU,3.891,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,AU,1.232,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,CU,3.537,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,FE,4.418,%,QWL,4.35,4.434110032,4.58,4.434110032,4.81,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919612,ICP_FICO_B,CO,0.144,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,9/29/2023 10:50
PM_PMR,9/26/2023 10:49,FIC2014_N,8919605,ICP_FICO_A,RH,3.037,%,QFL,3.04,3.065598706,3.11,3.065598706,3.17,9/29/2023 10:50
PM_PMR,8/22/2023 13:54,FIC2014_N,8914114,ICP_FICO_B,CO,0.152,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,9/12/2023 8:05
PM_PMR,8/22/2023 13:54,FIC2014_N,8914114,ICP_FICO_B,CU,3.561,%,CPL,3.51,3.553883495,3.63,3.553883495,3.76,9/12/2023 8:05
PM_PMR,8/22/2023 13:54,FIC2014_N,8914114,ICP_FICO_B,PD,14.511,%,CPL,14.31,14.45993528,14.72,14.45993528,15.13,9/12/2023 8:05
PM_PMR,8/22/2023 13:54,FIC2014_N,8914114,ICP_FICO_B,RU,3.886,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,9/12/2023 8:05
PM_PMR,8/22/2023 13:54,FIC2014_N,8914105,ICP_FICO_A,PD,14.65,%,CPL,14.31,14.45993528,14.72,14.45993528,15.13,9/12/2023 8:05
PM_PMR,8/22/2023 13:54,FIC2014_N,8914114,ICP_FICO_B,AU,1.24,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,9/12/2023 8:05
PM_PMR,8/22/2023 13:54,FIC2014_N,8914114,ICP_FICO_B,PT,28.821,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,9/12/2023 8:05
PM_PMR,8/22/2023 13:54,FIC2014_N,8914114,ICP_FICO_B,RH,3.162,%,QWH,3.04,3.065598706,3.11,3.065598706,3.17,9/12/2023 8:05
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,AU,1.202,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,AU,1.202,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,CO,0.15,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,CO,0.15,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,CU,3.545,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,CU,3.545,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,FE,4.529,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,FE,4.529,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,IR,1.761,%,CPL,1.72,1.73828479,1.77,1.73828479,1.82,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,IR,1.761,%,CPL,1.72,1.73828479,1.77,1.73828479,1.82,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,NI,10.191,%,CPL,9.94,10.08993528,10.35,10.08993528,10.76,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,NI,10.191,%,CPL,9.94,10.08993528,10.35,10.08993528,10.76,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,PD,14.399,%,QWL,14.31,14.45993528,14.72,14.45993528,15.13,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,PD,14.399,%,QWL,14.31,14.45993528,14.72,14.45993528,15.13,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,PT,28.817,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,PT,28.817,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,RH,3.126,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,RH,3.126,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,RU,3.875,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912135,ICP_FICO_A,RU,3.875,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,AU,1.208,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,AU,1.208,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,CO,0.148,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,CO,0.148,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,CU,3.535,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,CU,3.535,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,FE,4.49,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,FE,4.49,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,IR,1.726,%,QWL,1.72,1.73828479,1.77,1.73828479,1.82,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,IR,1.726,%,QWL,1.72,1.73828479,1.77,1.73828479,1.82,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,NI,10.112,%,CPL,9.94,10.08993528,10.35,10.08993528,10.76,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,NI,10.112,%,CPL,9.94,10.08993528,10.35,10.08993528,10.76,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,PD,14.355,%,QWL,14.31,14.45993528,14.72,14.45993528,15.13,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,PD,14.355,%,QWL,14.31,14.45993528,14.72,14.45993528,15.13,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,PT,28.828,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,PT,28.828,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,RH,3.098,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,RH,3.098,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,RU,3.839,%,QWL,3.82,3.863883495,3.94,3.863883495,4.07,8/8/2023 13:50
WS_SMR,8/7/2023 14:51,FIC2014_N,8912136,ICP_FICO_A,RU,3.839,%,QWL,3.82,3.863883495,3.94,3.863883495,4.07,8/8/2023 13:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,AU,1.202,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,CO,0.152,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,CU,3.52,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,FE,4.626,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,IR,1.762,%,CPL,1.72,1.73828479,1.77,1.73828479,1.82,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,NI,10.399,%,CPL,9.94,10.08993528,10.35,10.08993528,10.76,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,PD,14.578,%,CPL,14.31,14.45993528,14.72,14.45993528,15.13,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,PT,28.648,%,QWL,28.41,28.75009709,29.34,28.75009709,30.27,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,RH,3.075,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901534,ICP_FICO_A,RU,3.873,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,AU,1.215,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,CO,0.154,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,CU,3.653,%,CPL,3.51,3.553883495,3.63,3.553883495,3.76,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,FE,4.704,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,IR,1.794,%,CPL,1.72,1.73828479,1.77,1.73828479,1.82,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,NI,10.577,%,CPL,9.94,10.08993528,10.35,10.08993528,10.76,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,PD,15.072,%,QWH,14.31,14.45993528,14.72,14.45993528,15.13,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,PT,29.635,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,RH,3.16,%,QWH,3.04,3.065598706,3.11,3.065598706,3.17,5/29/2023 14:50
PM_PMR,5/27/2023 9:28,FIC2014_N,8901543,ICP_FICO_B,RU,3.967,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,5/29/2023 14:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,AU,1.211,%,CPL,1.16,1.181941748,1.22,1.181941748,1.27,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,CO,0.15,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,CU,3.537,%,QWL,3.51,3.553883495,3.63,3.553883495,3.76,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,FE,4.582,%,CPL,4.35,4.434110032,4.58,4.434110032,4.81,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,IR,1.804,%,QWH,1.72,1.73828479,1.77,1.73828479,1.82,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,NI,10.24,%,CPL,9.94,10.08993528,10.35,10.08993528,10.76,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,PD,14.712,%,CPL,14.31,14.45993528,14.72,14.45993528,15.13,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,PT,28.931,%,CPL,28.41,28.75009709,29.34,28.75009709,30.27,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,RH,3.116,%,CPL,3.04,3.065598706,3.11,3.065598706,3.17,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907864,ICP_FICO_A,RU,3.933,%,CPL,3.82,3.863883495,3.94,3.863883495,4.07,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907869,ICP_FICO_B,AU,1.182,%,QWL,1.16,1.181941748,1.22,1.181941748,1.27,7/10/2023 12:50
PM_PMR,7/10/2023 9:59,FIC2014_N,8907869,ICP_FICO_B,CO,0.145,%,CPL,0.137,0.141754045,0.15,0.141754045,0.163,7/10/2023 12:50
